component_id,replacement_date,occurrence,category,subcategory,component,tracking,method,life_years,life_months,current_cost,future_cost,source_page,replacement_year
131,2041-07-01,4,Structural,Renovation,Trash Enclosures,Logistical,Fixed,5,60,7500.0,11858.73,150,2041
131,2046-07-01,5,Structural,Renovation,Trash Enclosures,Logistical,Fixed,5,60,7500.0,13747.52,150,2046
131,2051-07-01,6,Structural,Renovation,Trash Enclosures,Logistical,Fixed,5,60,7500.0,15937.14,150,2051
131,2056-07-01,7,Structural,Renovation,Trash Enclosures,Logistical,Fixed,5,60,7500.0,18475.52,150,2056
131,2061-07-01,8,Structural,Renovation,Trash Enclosures,Logistical,Fixed,5,60,7500.0,21418.19,150,2061
131,2066-07-01,9,Structural,Renovation,Trash Enclosures,Logistical,Fixed,5,60,7500.0,24829.55,150,2066
131,2071-07-01,10,Structural,Renovation,Trash Enclosures,Logistical,Fixed,5,60,7500.0,28784.25,150,2071
131,2076-07-01,11,Structural,Renovation,Trash Enclosures,Logistical,Fixed,5,60,7500.0,33368.84,150,2076
131,2081-07-01,12,Structural,Renovation,Trash Enclosures,Logistical,Fixed,5,60,7500.0,38683.63,150,2081
132,2028-07-01,1,Structural,Metal,Carport Support Posts-Beams,Logistical,Fixed,10,120,5000.0,5383.48,69,2028
132,2038-07-01,2,Structural,Metal,Carport Support Posts-Beams,Logistical,Fixed,10,120,5000.0,7234.95,69,2038
132,2048-07-01,3,Structural,Metal,Carport Support Posts-Beams,Logistical,Fixed,10,120,5000.0,9723.16,69,2048
132,2058-07-01,4,Structural,Metal,Carport Support Posts-Beams,Logistical,Fixed,10,120,5000.0,13067.12,69,2058
132,2068-07-01,5,Structural,Metal,Carport Support Posts-Beams,Logistical,Fixed,10,120,5000.0,17561.11,69,2068
132,2078-07-01,6,Structural,Metal,Carport Support Posts-Beams,Logistical,Fixed,10,120,5000.0,23600.67,69,2078
